HDR;EUR/USD;12.05.2014 08:32:49;12.05.2014 09:51:57;t1;0;0.000100
DAT;12.05.2014 08:33:42;1.376870;1.376870;1.376870;1.376870;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:42;1.376870;1.376870;1.376870;1.376870;1.377110;1.377110;1.377110;1.377110;
DAT;12.05.2014 08:33:42;1.376870;1.376870;1.376870;1.376870;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:42;1.376870;1.376870;1.376870;1.376870;1.377110;1.377110;1.377110;1.377110;
DAT;12.05.2014 08:33:42;1.376870;1.376870;1.376870;1.376870;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:43;1.376880;1.376880;1.376880;1.376880;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:43;1.376890;1.376890;1.376890;1.376890;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:43;1.376870;1.376870;1.376870;1.376870;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:44;1.376890;1.376890;1.376890;1.376890;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:44;1.376890;1.376890;1.376890;1.376890;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:33:44;1.376870;1.376870;1.376870;1.376870;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:33:44;1.376880;1.376880;1.376880;1.376880;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:33:45;1.376880;1.376880;1.376880;1.376880;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:45;1.376870;1.376870;1.376870;1.376870;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:45;1.376880;1.376880;1.376880;1.376880;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:33:45;1.376880;1.376880;1.376880;1.376880;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:33:45;1.376890;1.376890;1.376890;1.376890;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:33:46;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:46;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:47;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:50;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:52;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:52;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:53;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:53;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:53;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:53;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:56;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:33:58;1.376890;1.376890;1.376890;1.376890;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:33:58;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:00;1.376890;1.376890;1.376890;1.376890;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:34:05;1.376890;1.376890;1.376890;1.376890;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:34:06;1.376890;1.376890;1.376890;1.376890;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:34:06;1.376900;1.376900;1.376900;1.376900;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:34:06;1.376900;1.376900;1.376900;1.376900;1.377150;1.377150;1.377150;1.377150;
DAT;12.05.2014 08:34:08;1.376890;1.376890;1.376890;1.376890;1.377150;1.377150;1.377150;1.377150;
DAT;12.05.2014 08:34:09;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:11;1.376900;1.376900;1.376900;1.376900;1.377150;1.377150;1.377150;1.377150;
DAT;12.05.2014 08:34:14;1.376910;1.376910;1.376910;1.376910;1.377160;1.377160;1.377160;1.377160;
DAT;12.05.2014 08:34:16;1.376930;1.376930;1.376930;1.376930;1.377170;1.377170;1.377170;1.377170;
DAT;12.05.2014 08:34:16;1.376930;1.376930;1.376930;1.376930;1.377180;1.377180;1.377180;1.377180;
DAT;12.05.2014 08:34:16;1.376930;1.376930;1.376930;1.376930;1.377160;1.377160;1.377160;1.377160;
DAT;12.05.2014 08:34:16;1.376930;1.376930;1.376930;1.376930;1.377180;1.377180;1.377180;1.377180;
DAT;12.05.2014 08:34:16;1.376930;1.376930;1.376930;1.376930;1.377170;1.377170;1.377170;1.377170;
DAT;12.05.2014 08:34:16;1.376920;1.376920;1.376920;1.376920;1.377170;1.377170;1.377170;1.377170;
DAT;12.05.2014 08:34:19;1.376920;1.376920;1.376920;1.376920;1.377160;1.377160;1.377160;1.377160;
DAT;12.05.2014 08:34:19;1.376920;1.376920;1.376920;1.376920;1.377170;1.377170;1.377170;1.377170;
DAT;12.05.2014 08:34:26;1.376920;1.376920;1.376920;1.376920;1.377160;1.377160;1.377160;1.377160;
DAT;12.05.2014 08:34:28;1.376920;1.376920;1.376920;1.376920;1.377170;1.377170;1.377170;1.377170;
DAT;12.05.2014 08:34:28;1.376930;1.376930;1.376930;1.376930;1.377170;1.377170;1.377170;1.377170;
DAT;12.05.2014 08:34:31;1.376920;1.376920;1.376920;1.376920;1.377170;1.377170;1.377170;1.377170;
DAT;12.05.2014 08:34:32;1.376920;1.376920;1.376920;1.376920;1.377160;1.377160;1.377160;1.377160;
DAT;12.05.2014 08:34:32;1.376910;1.376910;1.376910;1.376910;1.377160;1.377160;1.377160;1.377160;
DAT;12.05.2014 08:34:32;1.376910;1.376910;1.376910;1.376910;1.377150;1.377150;1.377150;1.377150;
DAT;12.05.2014 08:34:32;1.376900;1.376900;1.376900;1.376900;1.377150;1.377150;1.377150;1.377150;
DAT;12.05.2014 08:34:32;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:32;1.376890;1.376890;1.376890;1.376890;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:34:33;1.376910;1.376910;1.376910;1.376910;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:34:33;1.376890;1.376890;1.376890;1.376890;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:34:33;1.376910;1.376910;1.376910;1.376910;1.377130;1.377130;1.377130;1.377130;
DAT;12.05.2014 08:34:33;1.376910;1.376910;1.376910;1.376910;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:34:33;1.376900;1.376900;1.376900;1.376900;1.377120;1.377120;1.377120;1.377120;
DAT;12.05.2014 08:34:33;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:35;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:36;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:38;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:38;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:38;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:38;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:39;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:39;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:39;1.376890;1.376890;1.376890;1.376890;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:39;1.376900;1.376900;1.376900;1.376900;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:44;1.376930;1.376930;1.376930;1.376930;1.377140;1.377140;1.377140;1.377140;
DAT;12.05.2014 08:34:45;1.376930;1.376930;1.376930;1.376930;1.377160;1.377160;1.377160;1.377160;
DAT;12.05.2014 08:34:45;1.376960;1.376960;1.376960;1.376960;1.377160;1.377160;1.377160;1.377160;
DAT;12.05.2014 08:34:45;1.376960;1.376960;1.376960;1.376960;1.377170;1.377170;1.377170;1.377170;
DAT;12.05.2014 08:34:45;1.376960;1.376960;1.376960;1.376960;1.377180;1.377180;1.377180;1.377180;
DAT;12.05.2014 08:34:45;1.376960;1.376960;1.376960;1.376960;1.377190;1.377190;1.377190;1.377190;
DAT;12.05.2014 08:34:45;1.376960;1.376960;1.376960;1.376960;1.377200;1.377200;1.377200;1.377200;
DAT;12.05.2014 08:34:45;1.376970;1.376970;1.376970;1.376970;1.377200;1.377200;1.377200;1.377200;
DAT;12.05.2014 08:34:45;1.376980;1.376980;1.376980;1.376980;1.377200;1.377200;1.377200;1.377200;
DAT;12.05.2014 08:34:45;1.376980;1.376980;1.376980;1.376980;1.377210;1.377210;1.377210;1.377210;
DAT;12.05.2014 08:34:45;1.376990;1.376990;1.376990;1.376990;1.377210;1.377210;1.377210;1.377210;
DAT;12.05.2014 08:34:54;1.376990;1.376990;1.376990;1.376990;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:34:54;1.377000;1.377000;1.377000;1.377000;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:34:58;1.377000;1.377000;1.377000;1.377000;1.377220;1.377220;1.377220;1.377220;
DAT;12.05.2014 08:35:00;1.376980;1.376980;1.376980;1.376980;1.377220;1.377220;1.377220;1.377220;
DAT;12.05.2014 08:35:00;1.376980;1.376980;1.376980;1.376980;1.377200;1.377200;1.377200;1.377200;
DAT;12.05.2014 08:35:00;1.376970;1.376970;1.376970;1.376970;1.377200;1.377200;1.377200;1.377200;
DAT;12.05.2014 08:35:00;1.376960;1.376960;1.376960;1.376960;1.377200;1.377200;1.377200;1.377200;
DAT;12.05.2014 08:35:00;1.376960;1.376960;1.376960;1.376960;1.377210;1.377210;1.377210;1.377210;
DAT;12.05.2014 08:35:02;1.376960;1.376960;1.376960;1.376960;1.377200;1.377200;1.377200;1.377200;
DAT;12.05.2014 08:35:06;1.376990;1.376990;1.376990;1.376990;1.377200;1.377200;1.377200;1.377200;
DAT;12.05.2014 08:35:06;1.377000;1.377000;1.377000;1.377000;1.377200;1.377200;1.377200;1.377200;
DAT;12.05.2014 08:35:06;1.377000;1.377000;1.377000;1.377000;1.377220;1.377220;1.377220;1.377220;
DAT;12.05.2014 08:35:07;1.377000;1.377000;1.377000;1.377000;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:07;1.376990;1.376990;1.376990;1.376990;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:07;1.377000;1.377000;1.377000;1.377000;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:08;1.377010;1.377010;1.377010;1.377010;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:09;1.377000;1.377000;1.377000;1.377000;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:09;1.376990;1.376990;1.376990;1.376990;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:09;1.376990;1.376990;1.376990;1.376990;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:10;1.376980;1.376980;1.376980;1.376980;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:12;1.376990;1.376990;1.376990;1.376990;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:13;1.377010;1.377010;1.377010;1.377010;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:13;1.377010;1.377010;1.377010;1.377010;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:35:22;1.377010;1.377010;1.377010;1.377010;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:22;1.376990;1.376990;1.376990;1.376990;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:22;1.376990;1.376990;1.376990;1.376990;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:35:22;1.377000;1.377000;1.377000;1.377000;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:35:34;1.377000;1.377000;1.377000;1.377000;1.377260;1.377260;1.377260;1.377260;
DAT;12.05.2014 08:35:36;1.377000;1.377000;1.377000;1.377000;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:37;1.377000;1.377000;1.377000;1.377000;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:44;1.377000;1.377000;1.377000;1.377000;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:44;1.377000;1.377000;1.377000;1.377000;1.377220;1.377220;1.377220;1.377220;
DAT;12.05.2014 08:35:44;1.376990;1.376990;1.376990;1.376990;1.377220;1.377220;1.377220;1.377220;
DAT;12.05.2014 08:35:44;1.376980;1.376980;1.376980;1.376980;1.377220;1.377220;1.377220;1.377220;
DAT;12.05.2014 08:35:44;1.376990;1.376990;1.376990;1.376990;1.377220;1.377220;1.377220;1.377220;
DAT;12.05.2014 08:35:44;1.377000;1.377000;1.377000;1.377000;1.377220;1.377220;1.377220;1.377220;
DAT;12.05.2014 08:35:45;1.377000;1.377000;1.377000;1.377000;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:46;1.376990;1.376990;1.376990;1.376990;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:46;1.377000;1.377000;1.377000;1.377000;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:46;1.376990;1.376990;1.376990;1.376990;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:46;1.377000;1.377000;1.377000;1.377000;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:46;1.376990;1.376990;1.376990;1.376990;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:46;1.377000;1.377000;1.377000;1.377000;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:46;1.376990;1.376990;1.376990;1.376990;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:48;1.377000;1.377000;1.377000;1.377000;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:35:48;1.377000;1.377000;1.377000;1.377000;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:55;1.377020;1.377020;1.377020;1.377020;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:55;1.377040;1.377040;1.377040;1.377040;1.377240;1.377240;1.377240;1.377240;
DAT;12.05.2014 08:35:55;1.377040;1.377040;1.377040;1.377040;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:35:55;1.377040;1.377040;1.377040;1.377040;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:35:55;1.377050;1.377050;1.377050;1.377050;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:35:55;1.377070;1.377070;1.377070;1.377070;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:35:56;1.377050;1.377050;1.377050;1.377050;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:35:56;1.377070;1.377070;1.377070;1.377070;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:35:56;1.377050;1.377050;1.377050;1.377050;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:35:56;1.377070;1.377070;1.377070;1.377070;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:35:56;1.377050;1.377050;1.377050;1.377050;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:35:56;1.377060;1.377060;1.377060;1.377060;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:35:56;1.377060;1.377060;1.377060;1.377060;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377070;1.377070;1.377070;1.377070;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377060;1.377060;1.377060;1.377060;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377060;1.377060;1.377060;1.377060;1.377320;1.377320;1.377320;1.377320;
DAT;12.05.2014 08:35:56;1.377080;1.377080;1.377080;1.377080;1.377320;1.377320;1.377320;1.377320;
DAT;12.05.2014 08:35:56;1.377080;1.377080;1.377080;1.377080;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377060;1.377060;1.377060;1.377060;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377070;1.377070;1.377070;1.377070;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377070;1.377070;1.377070;1.377070;1.377320;1.377320;1.377320;1.377320;
DAT;12.05.2014 08:35:56;1.377080;1.377080;1.377080;1.377080;1.377320;1.377320;1.377320;1.377320;
DAT;12.05.2014 08:35:56;1.377080;1.377080;1.377080;1.377080;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377060;1.377060;1.377060;1.377060;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377070;1.377070;1.377070;1.377070;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377060;1.377060;1.377060;1.377060;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377050;1.377050;1.377050;1.377050;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:56;1.377060;1.377060;1.377060;1.377060;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:57;1.377070;1.377070;1.377070;1.377070;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:57;1.377060;1.377060;1.377060;1.377060;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:57;1.377070;1.377070;1.377070;1.377070;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:58;1.377060;1.377060;1.377060;1.377060;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:58;1.377070;1.377070;1.377070;1.377070;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:35:58;1.377070;1.377070;1.377070;1.377070;1.377320;1.377320;1.377320;1.377320;
DAT;12.05.2014 08:35:59;1.377060;1.377060;1.377060;1.377060;1.377320;1.377320;1.377320;1.377320;
DAT;12.05.2014 08:35:59;1.377060;1.377060;1.377060;1.377060;1.377310;1.377310;1.377310;1.377310;
DAT;12.05.2014 08:35:59;1.377070;1.377070;1.377070;1.377070;1.377310;1.377310;1.377310;1.377310;
DAT;12.05.2014 08:35:59;1.377060;1.377060;1.377060;1.377060;1.377310;1.377310;1.377310;1.377310;
DAT;12.05.2014 08:35:59;1.377060;1.377060;1.377060;1.377060;1.377300;1.377300;1.377300;1.377300;
DAT;12.05.2014 08:36:02;1.377050;1.377050;1.377050;1.377050;1.377290;1.377290;1.377290;1.377290;
DAT;12.05.2014 08:36:02;1.377050;1.377050;1.377050;1.377050;1.377280;1.377280;1.377280;1.377280;
DAT;12.05.2014 08:36:02;1.377050;1.377050;1.377050;1.377050;1.377260;1.377260;1.377260;1.377260;
DAT;12.05.2014 08:36:02;1.377030;1.377030;1.377030;1.377030;1.377260;1.377260;1.377260;1.377260;
DAT;12.05.2014 08:36:02;1.377020;1.377020;1.377020;1.377020;1.377260;1.377260;1.377260;1.377260;
DAT;12.05.2014 08:36:02;1.377020;1.377020;1.377020;1.377020;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:36:02;1.377050;1.377050;1.377050;1.377050;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:36:03;1.377030;1.377030;1.377030;1.377030;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:36:03;1.377050;1.377050;1.377050;1.377050;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:36:03;1.377030;1.377030;1.377030;1.377030;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:36:03;1.377030;1.377030;1.377030;1.377030;1.377230;1.377230;1.377230;1.377230;
DAT;12.05.2014 08:36:03;1.377030;1.377030;1.377030;1.377030;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:36:03;1.377020;1.377020;1.377020;1.377020;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:36:03;1.377030;1.377030;1.377030;1.377030;1.377250;1.377250;1.377250;1.377250;
DAT;12.05.2014 08:36:03;1.377030;1.377030;1.377030;1.377030;1.377270;1.377270;1.377270;1.377270;
DAT;12.05.2014 08:36:03;1.377020;1.377020;1.377020;1.377020;1.377270;1.377270;1.377270;1.377270;
DAT;12.05.2014 08:36:03;1.377040;1.377040;1.377040;1.377040;1.377270;1.377270;1.377270;1.377270;
