HDR;EUR/USD;11.05.2014 21:52:00;12.05.2014 09:52:00;m1;1;0.00001
DAT;11.05.2014 23:24:00;1.375710;1.375710;1.375670;1.375700;1.375950;1.375950;1.375920;1.375930;19;19
DAT;11.05.2014 23:25:00;1.375700;1.375770;1.375680;1.375750;1.375930;1.376000;1.375920;1.376000;41;41
DAT;11.05.2014 23:26:00;1.375750;1.375760;1.375740;1.375750;1.376000;1.376000;1.375990;1.375990;24;24
DAT;11.05.2014 23:27:00;1.375750;1.375760;1.375740;1.375760;1.375990;1.376000;1.375990;1.376000;16;16
DAT;11.05.2014 23:28:00;1.375760;1.375760;1.375750;1.375750;1.376000;1.376010;1.376000;1.376000;7;7
DAT;11.05.2014 23:29:00;1.375750;1.375760;1.375750;1.375750;1.376000;1.376010;1.376000;1.376000;4;4
DAT;11.05.2014 23:30:00;1.375750;1.375750;1.375700;1.375710;1.376000;1.376000;1.375950;1.375950;34;34
DAT;11.05.2014 23:31:00;1.375710;1.375710;1.375660;1.375690;1.375950;1.375950;1.375910;1.375940;60;60
DAT;11.05.2014 23:32:00;1.375690;1.375700;1.375570;1.375630;1.375940;1.375940;1.375810;1.375870;47;47
DAT;11.05.2014 23:33:00;1.375630;1.375630;1.375610;1.375610;1.375870;1.375880;1.375850;1.375850;11;11
DAT;11.05.2014 23:34:00;1.375610;1.375620;1.375590;1.375620;1.375850;1.375850;1.375820;1.375840;11;11
DAT;11.05.2014 23:35:00;1.375620;1.375620;1.375600;1.375610;1.375840;1.375850;1.375840;1.375850;5;5
DAT;11.05.2014 23:36:00;1.375610;1.375650;1.375600;1.375650;1.375850;1.375890;1.375850;1.375890;8;8
DAT;11.05.2014 23:37:00;1.375650;1.375700;1.375650;1.375680;1.375890;1.375950;1.375890;1.375930;77;77
DAT;11.05.2014 23:38:00;1.375680;1.375700;1.375670;1.375670;1.375930;1.375950;1.375910;1.375920;26;26
DAT;11.05.2014 23:39:00;1.375670;1.375700;1.375670;1.375670;1.375920;1.375930;1.375910;1.375920;28;28
DAT;11.05.2014 23:40:00;1.375670;1.375690;1.375650;1.375680;1.375920;1.375930;1.375900;1.375900;38;38
DAT;11.05.2014 23:41:00;1.375680;1.375690;1.375660;1.375660;1.375900;1.375930;1.375900;1.375900;28;28
DAT;11.05.2014 23:42:00;1.375660;1.375660;1.375620;1.375650;1.375900;1.375910;1.375870;1.375890;21;21
DAT;11.05.2014 23:43:00;1.375650;1.375710;1.375630;1.375640;1.375890;1.375970;1.375860;1.375890;54;54
DAT;11.05.2014 23:44:00;1.375640;1.375700;1.375620;1.375690;1.375890;1.375930;1.375860;1.375930;53;53
DAT;11.05.2014 23:45:00;1.375690;1.375690;1.375660;1.375660;1.375930;1.375930;1.375910;1.375910;9;9
